function,function, time_us
,time_us
Tempo por Loop, 13446.00000000
Tempo por Loop, 11840.00000000
Tempo por Loop, 15447.00000000
Tempo por Loop, 12624.00000000
Tempo por Loop, 13304.00000000
Tempo por Loop, 13332.00000000
Tempo por Loop, 14711.00000000
Tempo por Loop, 16149.00000000
Tempo por Loop, 23600.00000000
Tempo por Loop, 21254.00000000
Tempo por Loop, 17208.00000000
Tempo por Loop, 15455.00000000
Tempo por Loop, 14758.00000000
Tempo por Loop, 12533.00000000
Tempo por Loop, 14473.00000000
Tempo por Loop, 13313.00000000
Tempo por Loop, 12062.00000000
Tempo por Loop, 15637.00000000
Tempo por Loop, 19036.00000000
Tempo por Loop, 12298.00000000
Tempo por Loop, 14676.00000000
Tempo por Loop, 11103.00000000
Tempo por Loop, 13746.00000000
Tempo por Loop, 12250.00000000
Tempo por Loop, 19599.00000000
Tempo por Loop, 13918.00000000
Tempo por Loop, 16792.00000000
Tempo por Loop, 19636.00000000
Tempo por Loop, 29208.00000000
Tempo por Loop, 13270.00000000
Tempo por Loop, 14293.00000000
Tempo por Loop, 13108.00000000
Tempo por Loop, 23242.00000000
Tempo por Loop, 25007.00000000
Tempo por Loop, 23060.00000000
Tempo por Loop, 20345.00000000
Tempo por Loop, 25154.00000000
Tempo por Loop, 21024.00000000
Tempo por Loop, 24879.00000000
Tempo por Loop, 18579.00000000
Tempo por Loop, 26803.00000000
Tempo por Loop, 19164.00000000
Tempo por Loop, 13690.00000000
Tempo por Loop, 20277.00000000
Tempo por Loop, 11613.00000000
Tempo por Loop, 15220.00000000
Tempo por Loop, 20545.00000000
Tempo por Loop, 27701.00000000
Tempo por Loop, 20928.00000000
Tempo por Loop, 19262.00000000
Tempo por Loop, 30200.00000000
Tempo por Loop, 23981.00000000
Tempo por Loop, 22638.00000000
Tempo por Loop, 19028.00000000
Tempo por Loop, 13367.00000000
Tempo por Loop, 14320.00000000
Tempo por Loop, 34553.00000000
Tempo por Loop, 23011.00000000
Tempo por Loop, 13540.00000000
Tempo por Loop, 21582.00000000
Tempo por Loop, 18568.00000000
Tempo por Loop, 20963.00000000
Tempo por Loop, 13123.00000000
Tempo por Loop, 19565.00000000
Tempo por Loop, 21297.00000000
Tempo por Loop, 22303.00000000
Tempo por Loop, 13419.00000000
Tempo por Loop, 19345.00000000
Tempo por Loop, 22469.00000000
Tempo por Loop, 20571.00000000
Tempo por Loop, 11852.00000000
Tempo por Loop, 20105.00000000
Tempo por Loop, 15264.00000000
Tempo por Loop, 25065.00000000
Tempo por Loop, 17459.00000000
Tempo por Loop, 22148.00000000
Tempo por Loop, 24408.00000000
Tempo por Loop, 16098.00000000
Tempo por Loop, 21004.00000000
Tempo por Loop, 14168.00000000
Tempo por Loop, 30516.00000000
Tempo por Loop, 17432.00000000
Tempo por Loop, 24304.00000000
Tempo por Loop, 21852.00000000
Tempo por Loop, 21599.00000000
Tempo por Loop, 13312.00000000
Tempo por Loop, 12030.00000000
Tempo por Loop, 17630.00000000
Tempo por Loop, 20427.00000000
Tempo por Loop, 13993.00000000
Tempo por Loop, 20456.00000000
Tempo por Loop, 19024.00000000
Tempo por Loop, 20113.00000000
Tempo por Loop, 14531.00000000
Tempo por Loop, 20286.00000000
Tempo por Loop, 15540.00000000
Tempo por Loop, 32864.00000000
Tempo por Loop, 16707.00000000
Tempo por Loop, 42214.00000000
Tempo por Loop, 14218.00000000
Tempo por Loop, 16409.00000000
Tempo por Loop, 20581.00000000
Tempo por Loop, 18044.00000000
Tempo por Loop, 14746.00000000
Tempo por Loop, 25026.00000000
Tempo por Loop, 12581.00000000
Tempo por Loop, 17637.00000000
Tempo por Loop, 19547.00000000
Tempo por Loop, 19081.00000000
Tempo por Loop, 13257.00000000
Tempo por Loop, 14254.00000000
Tempo por Loop, 13548.00000000
Tempo por Loop, 11863.00000000
Tempo por Loop, 18612.00000000
Tempo por Loop, 13270.00000000
Tempo por Loop, 11841.00000000
Tempo por Loop, 13150.00000000
Tempo por Loop, 14178.00000000
Tempo por Loop, 18223.00000000
Tempo por Loop, 13568.00000000
Tempo por Loop, 12697.00000000
Tempo por Loop, 11992.00000000
Tempo por Loop, 18080.00000000
Tempo por Loop, 17636.00000000
Tempo por Loop, 12672.00000000
Tempo por Loop, 13019.00000000
Tempo por Loop, 12440.00000000
Tempo por Loop, 11912.00000000
Tempo por Loop, 13646.00000000
Tempo por Loop, 18854.00000000
Tempo por Loop, 14658.00000000
Tempo por Loop, 19481.00000000
Tempo por Loop, 14904.00000000
Tempo por Loop, 12913.00000000
Tempo por Loop, 15954.00000000
Tempo por Loop, 14314.00000000
Tempo por Loop, 12026.00000000
Tempo por Loop, 16785.00000000
Tempo por Loop, 12633.00000000
Tempo por Loop, 12432.00000000
Tempo por Loop, 15724.00000000
Tempo por Loop, 18087.00000000
Tempo por Loop, 16028.00000000
Tempo por Loop, 16962.00000000
Tempo por Loop, 13280.00000000
Tempo por Loop, 11885.00000000
Tempo por Loop, 13905.00000000
Tempo por Loop, 13475.00000000
Tempo por Loop, 13141.00000000
Tempo por Loop, 14362.00000000
Tempo por Loop, 13268.00000000
Tempo por Loop, 13381.00000000
Tempo por Loop, 12047.00000000
Tempo por Loop, 10680.00000000
Tempo por Loop, 13459.00000000
Tempo por Loop, 15249.00000000
Tempo por Loop, 14249.00000000
Tempo por Loop, 11796.00000000
Tempo por Loop, 20396.00000000
Tempo por Loop, 11113.00000000
Tempo por Loop, 12976.00000000
Tempo por Loop, 10831.00000000
Tempo por Loop, 15441.00000000
Tempo por Loop, 13263.00000000
Tempo por Loop, 14155.00000000
Tempo por Loop, 15803.00000000
Tempo por Loop, 10767.00000000
Tempo por Loop, 17561.00000000
Tempo por Loop, 16016.00000000
Tempo por Loop, 17223.00000000
Tempo por Loop, 13262.00000000
Tempo por Loop, 10291.00000000
Tempo por Loop, 11892.00000000
Tempo por Loop, 17573.00000000
Tempo por Loop, 15509.00000000
Tempo por Loop, 16335.00000000
Tempo por Loop, 14583.00000000
Tempo por Loop, 16006.00000000
Tempo por Loop, 13341.00000000
Tempo por Loop, 17437.00000000
Tempo por Loop, 14029.00000000
Tempo por Loop, 11476.00000000
Tempo por Loop, 14774.00000000
Tempo por Loop, 13757.00000000
Tempo por Loop, 14271.00000000
Tempo por Loop, 20123.00000000
Tempo por Loop, 14404.00000000
Tempo por Loop, 11968.00000000
Tempo por Loop, 13123.00000000
Tempo por Loop, 14218.00000000
Tempo por Loop, 13072.00000000
Tempo por Loop, 14078.00000000
Tempo por Loop, 13120.00000000
Tempo por Loop, 12880.00000000
Tempo por Loop, 14480.00000000
Tempo por Loop, 13158.00000000
Tempo por Loop, 12236.00000000
Tempo por Loop, 15433.00000000
Tempo por Loop, 12088.00000000
Tempo por Loop, 14104.00000000
Tempo por Loop, 16359.00000000
Tempo por Loop, 12609.00000000
Tempo por Loop, 12905.00000000
Tempo por Loop, 16097.00000000
Tempo por Loop, 11644.00000000
Tempo por Loop, 12493.00000000
Tempo por Loop, 16615.00000000
Tempo por Loop, 13312.00000000
Tempo por Loop, 11901.00000000
Tempo por Loop, 17370.00000000
Tempo por Loop, 16046.00000000
Tempo por Loop, 25271.00000000
Tempo por Loop, 13481.00000000
Tempo por Loop, 20965.00000000
Tempo por Loop, 13874.00000000
Tempo por Loop, 14495.00000000
Tempo por Loop, 13609.00000000
Tempo por Loop, 12318.00000000
Tempo por Loop, 24267.00000000
Tempo por Loop, 12716.00000000
Tempo por Loop, 12281.00000000
Tempo por Loop, 14688.00000000
Tempo por Loop, 13271.00000000
Tempo por Loop, 11918.00000000
Tempo por Loop, 14306.00000000
Tempo por Loop, 21994.00000000
Tempo por Loop, 13618.00000000
Tempo por Loop, 14812.00000000
Tempo por Loop, 13107.00000000
Tempo por Loop, 11960.00000000
Tempo por Loop, 15600.00000000
Tempo por Loop, 13131.00000000
Tempo por Loop, 13776.00000000
Tempo por Loop, 19346.00000000
Tempo por Loop, 16524.00000000
Tempo por Loop, 16751.00000000
Tempo por Loop, 14643.00000000
Tempo por Loop, 14529.00000000
Tempo por Loop, 15482.00000000
Tempo por Loop, 13688.00000000
Tempo por Loop, 18022.00000000
Tempo por Loop, 16110.00000000
Tempo por Loop, 18570.00000000
Tempo por Loop, 16497.00000000
Tempo por Loop, 13720.00000000
Tempo por Loop, 15406.00000000
Tempo por Loop, 12931.00000000
Tempo por Loop, 12722.00000000
Tempo por Loop, 14067.00000000
Tempo por Loop, 13425.00000000
Tempo por Loop, 12492.00000000
Tempo por Loop, 14857.00000000
Tempo por Loop, 12930.00000000
Tempo por Loop, 11947.00000000
Tempo por Loop, 15264.00000000
Tempo por Loop, 13381.00000000
Tempo por Loop, 11955.00000000
Tempo por Loop, 13916.00000000
Tempo por Loop, 12737.00000000
Tempo por Loop, 12905.00000000
Tempo por Loop, 14033.00000000
Tempo por Loop, 12981.00000000
Tempo por Loop, 13923.00000000
Tempo por Loop, 13929.00000000
Tempo por Loop, 13073.00000000
Tempo por Loop, 11753.00000000
Tempo por Loop, 24197.00000000
Tempo por Loop, 14414.00000000
Tempo por Loop, 15642.00000000
Tempo por Loop, 19252.00000000
Tempo por Loop, 12545.00000000
Tempo por Loop, 12870.00000000
Tempo por Loop, 12041.00000000
Tempo por Loop, 18846.00000000
Tempo por Loop, 16562.00000000
Tempo por Loop, 17293.00000000
Tempo por Loop, 18225.00000000
Tempo por Loop, 15021.00000000
Tempo por Loop, 15982.00000000
Tempo por Loop, 13056.00000000
Tempo por Loop, 15450.00000000
Tempo por Loop, 18640.00000000
Tempo por Loop, 13377.00000000
Tempo por Loop, 13229.00000000
Tempo por Loop, 12117.00000000
Tempo por Loop, 14125.00000000
Tempo por Loop, 13036.00000000
Tempo por Loop, 20817.00000000
Tempo por Loop, 13861.00000000
Tempo por Loop, 12537.00000000
Tempo por Loop, 15617.00000000
Tempo por Loop, 12282.00000000
Tempo por Loop, 14140.00000000
Tempo por Loop, 14308.00000000
Tempo por Loop, 13444.00000000
Tempo por Loop, 13050.00000000
Tempo por Loop, 12452.00000000
Tempo por Loop, 13863.00000000
Tempo por Loop, 13089.00000000
Tempo por Loop, 15738.00000000
Tempo por Loop, 13169.00000000
Tempo por Loop, 11890.00000000
Tempo por Loop, 15508.00000000
Tempo por Loop, 12087.00000000
Tempo por Loop, 11894.00000000
Tempo por Loop, 14582.00000000
Tempo por Loop, 13395.00000000
Tempo por Loop, 11837.00000000
Tempo por Loop, 15101.00000000
Tempo por Loop, 12755.00000000
Tempo por Loop, 11652.00000000
Tempo por Loop, 14110.00000000
Tempo por Loop, 11754.00000000
Tempo por Loop, 15175.00000000
Tempo por Loop, 20130.00000000
Tempo por Loop, 19302.00000000
Tempo por Loop, 17391.00000000
Tempo por Loop, 12105.00000000
Tempo por Loop, 13835.00000000
Tempo por Loop, 31758.00000000
Tempo por Loop, 19830.00000000
Tempo por Loop, 20059.00000000
Tempo por Loop, 18233.00000000
Tempo por Loop, 21716.00000000
Tempo por Loop, 16883.00000000
Tempo por Loop, 15980.00000000
Tempo por Loop, 17343.00000000
Tempo por Loop, 14140.00000000
Tempo por Loop, 12180.00000000
Tempo por Loop, 15396.00000000
Tempo por Loop, 13107.00000000
Tempo por Loop, 11974.00000000
Tempo por Loop, 15336.00000000
Tempo por Loop, 13496.00000000
Tempo por Loop, 12135.00000000
Tempo por Loop, 12193.00000000
Tempo por Loop, 15394.00000000
Tempo por Loop, 12740.00000000
Tempo por Loop, 20493.00000000
Tempo por Loop, 24520.00000000
Tempo por Loop, 17501.00000000
Tempo por Loop, 15747.00000000
Tempo por Loop, 14832.00000000
Tempo por Loop, 13389.00000000
Tempo por Loop, 15950.00000000
Tempo por Loop, 12259.00000000
Tempo por Loop, 13010.00000000
Tempo por Loop, 15535.00000000
Tempo por Loop, 11853.00000000
Tempo por Loop, 12132.00000000
Tempo por Loop, 12696.00000000
Tempo por Loop, 14333.00000000
Tempo por Loop, 12853.00000000
Tempo por Loop, 14979.00000000
Tempo por Loop, 12974.00000000
Tempo por Loop, 11972.00000000
Tempo por Loop, 19522.00000000
Tempo por Loop, 13715.00000000
Tempo por Loop, 13296.00000000
Tempo por Loop, 14471.00000000
Tempo por Loop, 13048.00000000
Tempo por Loop, 12351.00000000
Tempo por Loop, 16718.00000000
Tempo por Loop, 14115.00000000
Tempo por Loop, 12942.00000000
Tempo por Loop, 17432.00000000
Tempo por Loop, 13614.00000000
Tempo por Loop, 14452.00000000
Tempo por Loop, 19002.00000000
Tempo por Loop, 20808.00000000
Tempo por Loop, 16110.00000000
Tempo por Loop, 12446.00000000
Tempo por Loop, 17423.00000000
Tempo por Loop, 24446.00000000
Tempo por Loop, 15720.00000000
Tempo por Loop, 14595.00000000
Tempo por Loop, 13644.00000000
Tempo por Loop, 16416.00000000
Tempo por Loop, 15515.00000000
Tempo por Loop, 13365.00000000
Tempo por Loop, 17425.00000000
Tempo por Loop, 14620.00000000
Tempo por Loop, 18666.00000000
Tempo por Loop, 18969.00000000
Tempo por Loop, 18757.00000000
Tempo por Loop, 16263.00000000
Tempo por Loop, 19533.00000000
Tempo por Loop, 16128.00000000
Tempo por Loop, 19386.00000000
Tempo por Loop, 16899.00000000
Tempo por Loop, 21015.00000000
Tempo por Loop, 18403.00000000
Tempo por Loop, 19062.00000000
Tempo por Loop, 19365.00000000
Tempo por Loop, 17042.00000000
Tempo por Loop, 21888.00000000
Tempo por Loop, 19097.00000000
Tempo por Loop, 17252.00000000
Tempo por Loop, 19896.00000000
Tempo por Loop, 17766.00000000
Tempo por Loop, 15159.00000000
Tempo por Loop, 16906.00000000
Tempo por Loop, 21722.00000000
Tempo por Loop, 18445.00000000
Tempo por Loop, 19526.00000000
Tempo por Loop, 18748.00000000
Tempo por Loop, 18034.00000000
Tempo por Loop, 18697.00000000
Tempo por Loop, 17738.00000000
Tempo por Loop, 15636.00000000
Tempo por Loop, 20011.00000000
Tempo por Loop, 18324.00000000
Tempo por Loop, 15648.00000000
Tempo por Loop, 21481.00000000
Tempo por Loop, 18446.00000000
Tempo por Loop, 19896.00000000
Tempo por Loop, 16577.00000000
Tempo por Loop, 21202.00000000
Tempo por Loop, 26051.00000000
Tempo por Loop, 19925.00000000
Tempo por Loop, 16743.00000000
Tempo por Loop, 18849.00000000
Tempo por Loop, 20571.00000000
Tempo por Loop, 17878.00000000
Tempo por Loop, 18244.00000000
Tempo por Loop, 18930.00000000
Tempo por Loop, 12052.00000000
Tempo por Loop, 13972.00000000
Tempo por Loop, 26182.00000000
Tempo por Loop, 15663.00000000
Tempo por Loop, 13753.00000000
Tempo por Loop, 15182.00000000
Tempo por Loop, 16076.00000000
Tempo por Loop, 13610.00000000
Tempo por Loop, 14025.00000000
Tempo por Loop, 19870.00000000
Tempo por Loop, 13946.00000000
Tempo por Loop, 12021.00000000
Tempo por Loop, 15422.00000000
Tempo por Loop, 18230.00000000
Tempo por Loop, 20443.00000000
Tempo por Loop, 19178.00000000
Tempo por Loop, 16946.00000000
Tempo por Loop, 20720.00000000
Tempo por Loop, 18554.00000000
Tempo por Loop, 17910.00000000
Tempo por Loop, 16812.00000000
Tempo por Loop, 14302.00000000
Tempo por Loop, 13721.00000000
Tempo por Loop, 20333.00000000
Tempo por Loop, 14210.00000000
Tempo por Loop, 12924.00000000
Tempo por Loop, 14203.00000000
Tempo por Loop, 14281.00000000
Tempo por Loop, 11922.00000000
Tempo por Loop, 14917.00000000
Tempo por Loop, 11752.00000000
Tempo por Loop, 13069.00000000
Tempo por Loop, 12750.00000000
Tempo por Loop, 13628.00000000
Tempo por Loop, 12923.00000000
Tempo por Loop, 11765.00000000
Tempo por Loop, 15273.00000000
Tempo por Loop, 12071.00000000
Tempo por Loop, 15352.00000000
Tempo por Loop, 12782.00000000
Tempo por Loop, 11750.00000000
Tempo por Loop, 13430.00000000
Tempo por Loop, 12890.00000000
Tempo por Loop, 13061.00000000
Tempo por Loop, 13609.00000000
Tempo por Loop, 12800.00000000
Tempo por Loop, 11742.00000000
Tempo por Loop, 12742.00000000
Tempo por Loop, 13853.00000000
Tempo por Loop, 12904.00000000
Tempo por Loop, 15250.00000000
Tempo por Loop, 14001.00000000
Tempo por Loop, 11707.00000000
Tempo por Loop, 14255.00000000
Tempo por Loop, 13118.00000000
Tempo por Loop, 20566.00000000
Tempo por Loop, 14210.00000000
Tempo por Loop, 13463.00000000
Tempo por Loop, 13214.00000000
Tempo por Loop, 12078.00000000
Tempo por Loop, 14375.00000000
Tempo por Loop, 12966.00000000
Tempo por Loop, 17634.00000000
Tempo por Loop, 12052.00000000
Tempo por Loop, 13196.00000000
Tempo por Loop, 14032.00000000
Tempo por Loop, 13179.00000000
Tempo por Loop, 11886.00000000
Tempo por Loop, 15226.00000000
Tempo por Loop, 13197.00000000
Tempo por Loop, 12649.00000000
Tempo por Loop, 15237.00000000
Tempo por Loop, 12074.00000000
Tempo por Loop, 13167.00000000
Tempo por Loop, 13983.00000000
Tempo por Loop, 13003.00000000
Tempo por Loop, 13311.00000000
Tempo por Loop, 13639.00000000
Tempo por Loop, 13048.00000000
Tempo por Loop, 11972.00000000
Tempo por Loop, 14898.00000000
Tempo por Loop, 14006.00000000
Tempo por Loop, 12196.00000000
Tempo por Loop, 14920.00000000
Tempo por Loop, 12747.00000000
Tempo por Loop, 11728.00000000
Tempo por Loop, 14332.00000000
Tempo por Loop, 13625.00000000
Tempo por Loop, 12896.00000000
Tempo por Loop, 14381.00000000
Tempo por Loop, 12930.00000000
Tempo por Loop, 11941.00000000
Tempo por Loop, 24755.00000000
Tempo por Loop, 12380.00000000
Tempo por Loop, 12166.00000000
Tempo por Loop, 21930.00000000
Tempo por Loop, 12450.00000000
Tempo por Loop, 13644.00000000
Tempo por Loop, 12322.00000000
Tempo por Loop, 15091.00000000
Tempo por Loop, 12592.00000000
Tempo por Loop, 15061.00000000
Tempo por Loop, 12738.00000000
Tempo por Loop, 11850.00000000
Tempo por Loop, 15097.00000000
Tempo por Loop, 11985.00000000
Tempo por Loop, 13129.00000000
Tempo por Loop, 13828.00000000
Tempo por Loop, 13580.00000000
Tempo por Loop, 17805.00000000
Tempo por Loop, 13915.00000000
Tempo por Loop, 12800.00000000
Tempo por Loop, 12108.00000000
Tempo por Loop, 15271.00000000
Tempo por Loop, 16529.00000000
Tempo por Loop, 11915.00000000
Tempo por Loop, 15364.00000000
Tempo por Loop, 12894.00000000
Tempo por Loop, 11839.00000000
Tempo por Loop, 14082.00000000
Tempo por Loop, 13921.00000000
Tempo por Loop, 12349.00000000
Tempo por Loop, 13112.00000000
Tempo por Loop, 15237.00000000
Tempo por Loop, 12956.00000000
Tempo por Loop, 11961.00000000
Tempo por Loop, 21188.00000000
Tempo por Loop, 12112.00000000
Tempo por Loop, 14650.00000000
Tempo por Loop, 13165.00000000
Tempo por Loop, 13178.00000000
Tempo por Loop, 12285.00000000
Tempo por Loop, 15795.00000000
Tempo por Loop, 13365.00000000
Tempo por Loop, 14303.00000000
Tempo por Loop, 13143.00000000
Tempo por Loop, 11777.00000000
Tempo por Loop, 13058.00000000
Tempo por Loop, 13655.00000000
Tempo por Loop, 13476.00000000
Tempo por Loop, 11638.00000000
Tempo por Loop, 15213.00000000
Tempo por Loop, 13023.00000000
Tempo por Loop, 13967.00000000
Tempo por Loop, 13235.00000000
Tempo por Loop, 11990.00000000
Tempo por Loop, 12965.00000000
Tempo por Loop, 14248.00000000
Tempo por Loop, 12736.00000000
Tempo por Loop, 15179.00000000
Tempo por Loop, 14146.00000000
Tempo por Loop, 12205.00000000
Tempo por Loop, 13924.00000000
Tempo por Loop, 13266.00000000
Tempo por Loop, 12897.00000000
Tempo por Loop, 13697.00000000
Tempo por Loop, 12978.00000000
Tempo por Loop, 11619.00000000
Tempo por Loop, 14910.00000000
Tempo por Loop, 12830.00000000
Tempo por Loop, 11637.00000000
Tempo por Loop, 15013.00000000
Tempo por Loop, 23987.00000000
Tempo por Loop, 11120.00000000
Tempo por Loop, 16223.00000000
Tempo por Loop, 17155.00000000
Tempo por Loop, 11996.00000000
Tempo por Loop, 13078.00000000
Tempo por Loop, 19640.00000000
Tempo por Loop, 17414.00000000
Tempo por Loop, 18289.00000000
Tempo por Loop, 16732.00000000
Tempo por Loop, 17488.00000000
Tempo por Loop, 17117.00000000
Tempo por Loop, 18731.00000000
Tempo por Loop, 17068.00000000
Tempo por Loop, 13799.00000000
Tempo por Loop, 14973.00000000
Tempo por Loop, 12392.00000000
Tempo por Loop, 15403.00000000
Tempo por Loop, 12153.00000000
Tempo por Loop, 13738.00000000
Tempo por Loop, 14302.00000000
Tempo por Loop, 12286.00000000
Tempo por Loop, 13184.00000000
Tempo por Loop, 11985.00000000
Tempo por Loop, 16677.00000000
Tempo por Loop, 13587.00000000
Tempo por Loop, 14854.00000000
Tempo por Loop, 12925.00000000
Tempo por Loop, 12332.00000000
Tempo por Loop, 15312.00000000
Tempo por Loop, 18541.00000000
Tempo por Loop, 13290.00000000
Tempo por Loop, 14028.00000000
Tempo por Loop, 13153.00000000
Tempo por Loop, 11838.00000000
Tempo por Loop, 14259.00000000
Tempo por Loop, 12995.00000000
Tempo por Loop, 13025.00000000
Tempo por Loop, 14241.00000000
Tempo por Loop, 13213.00000000
Tempo por Loop, 12819.00000000
Tempo por Loop, 14141.00000000
Tempo por Loop, 17979.00000000
Tempo por Loop, 16337.00000000
Tempo por Loop, 18977.00000000
Tempo por Loop, 16472.00000000
Tempo por Loop, 13169.00000000
Tempo por Loop, 12065.00000000
Tempo por Loop, 21275.00000000
Tempo por Loop, 17018.00000000
Tempo por Loop, 18319.00000000
Tempo por Loop, 15668.00000000
Tempo por Loop, 14848.00000000
Tempo por Loop, 17959.00000000
Tempo por Loop, 14565.00000000
Tempo por Loop, 22214.00000000
Tempo por Loop, 14050.00000000
Tempo por Loop, 13157.00000000
Tempo por Loop, 13370.00000000
Tempo por Loop, 14097.00000000
Tempo por Loop, 12740.00000000
Tempo por Loop, 11973.00000000
Tempo por Loop, 12890.00000000
Tempo por Loop, 14601.00000000
Tempo por Loop, 13005.00000000
Tempo por Loop, 12969.00000000
Tempo por Loop, 13722.00000000
Tempo por Loop, 13014.00000000
Tempo por Loop, 19173.00000000
Tempo por Loop, 15688.00000000
Tempo por Loop, 12871.00000000
Tempo por Loop, 12083.00000000
Tempo por Loop, 15186.00000000
Tempo por Loop, 13488.00000000
Tempo por Loop, 12972.00000000
Tempo por Loop, 16542.00000000
Tempo por Loop, 15482.00000000
Tempo por Loop, 16058.00000000
Tempo por Loop, 14233.00000000
Tempo por Loop, 12713.00000000
Tempo por Loop, 15899.00000000
Tempo por Loop, 19290.00000000
Tempo por Loop, 15067.00000000
Tempo por Loop, 14748.00000000
Tempo por Loop, 18956.00000000
Tempo por Loop, 16164.00000000
Tempo por Loop, 16635.00000000
Tempo por Loop, 11790.00000000
Tempo por Loop, 12992.00000000
Tempo por Loop, 11836.00000000
Tempo por Loop, 14934.00000000
Tempo por Loop, 12965.00000000
Tempo por Loop, 12645.00000000
Tempo por Loop, 20945.00000000
Tempo por Loop, 11703.00000000
Tempo por Loop, 15029.00000000
Tempo por Loop, 12699.00000000
Tempo por Loop, 11757.00000000
Tempo por Loop, 14654.00000000
Tempo por Loop, 12883.00000000
Tempo por Loop, 11658.00000000
Tempo por Loop, 13978.00000000
Tempo por Loop, 13195.00000000
Tempo por Loop, 12978.00000000
Tempo por Loop, 13726.00000000
Tempo por Loop, 13084.00000000
Tempo por Loop, 14639.00000000
Tempo por Loop, 17742.00000000
Tempo por Loop, 17914.00000000
Tempo por Loop, 18069.00000000
Tempo por Loop, 19181.00000000
Tempo por Loop, 17274.00000000
Tempo por Loop, 16175.00000000
Tempo por Loop, 17661.00000000
Tempo por Loop, 12878.00000000
Tempo por Loop, 11789.00000000
Tempo por Loop, 14009.00000000
Tempo por Loop, 12779.00000000
Tempo por Loop, 12825.00000000
Tempo por Loop, 18787.00000000
Tempo por Loop, 13607.00000000
Tempo por Loop, 13123.00000000
Tempo por Loop, 13017.00000000
Tempo por Loop, 17783.00000000
Tempo por Loop, 14930.00000000
Tempo por Loop, 22706.00000000
Tempo por Loop, 16283.00000000
Tempo por Loop, 14082.00000000
Tempo por Loop, 17486.00000000
Tempo por Loop, 12736.00000000
Tempo por Loop, 21004.00000000
Tempo por Loop, 13440.00000000
Tempo por Loop, 14264.00000000
Tempo por Loop, 15975.00000000
Tempo por Loop, 14160.00000000
Tempo por Loop, 22959.00000000
Tempo por Loop, 16334.00000000
Tempo por Loop, 13818.00000000
Tempo por Loop, 15514.00000000
Tempo por Loop, 14304.00000000
Tempo por Loop, 12911.00000000
Tempo por Loop, 20228.00000000
Tempo por Loop, 19642.00000000
Tempo por Loop, 19770.00000000
Tempo por Loop, 23340.00000000
Tempo por Loop, 16186.00000000
Tempo por Loop, 16308.00000000
Tempo por Loop, 16534.00000000
Tempo por Loop, 18154.00000000
Tempo por Loop, 17818.00000000
Tempo por Loop, 17026.00000000
Tempo por Loop, 17542.00000000
Tempo por Loop, 19500.00000000
Tempo por Loop, 16993.00000000
Tempo por Loop, 15137.00000000
Tempo por Loop, 15501.00000000
Tempo por Loop, 14830.00000000
Tempo por Loop, 12208.00000000
Tempo por Loop, 16536.00000000
Tempo por Loop, 13110.00000000
Tempo por Loop, 21455.00000000
Tempo por Loop, 15631.00000000
Tempo por Loop, 13650.00000000
Tempo por Loop, 11999.00000000
Tempo por Loop, 25630.00000000
Tempo por Loop, 14472.00000000
Tempo por Loop, 13232.00000000
Tempo por Loop, 17407.00000000
Tempo por Loop, 15182.00000000
Tempo por Loop, 15411.00000000
Tempo por Loop, 13812.00000000
Tempo por Loop, 15399.00000000
Tempo por Loop, 14873.00000000
Tempo por Loop, 17542.00000000
Tempo por Loop, 18307.00000000
Tempo por Loop, 16216.00000000
Tempo por Loop, 19496.00000000
Tempo por Loop, 17337.00000000
Tempo por Loop, 16715.00000000
Tempo por Loop, 16709.00000000
Tempo por Loop, 14281.00000000
Tempo por Loop, 16365.00000000
Tempo por Loop, 15044.00000000
Tempo por Loop, 16449.00000000
Tempo por Loop, 16522.00000000
Tempo por Loop, 14662.00000000
Tempo por Loop, 15786.00000000
Tempo por Loop, 14734.00000000
Tempo por Loop, 13399.00000000
Tempo por Loop, 16881.00000000
Tempo por Loop, 18115.00000000
Tempo por Loop, 14450.00000000
Tempo por Loop, 15274.00000000
Tempo por Loop, 13184.00000000
Tempo por Loop, 16062.00000000
Tempo por Loop, 15504.00000000
Tempo por Loop, 13151.00000000
Tempo por Loop, 13266.00000000
Tempo por Loop, 17844.00000000
Tempo por Loop, 14327.00000000
Tempo por Loop, 15999.00000000
Tempo por Loop, 17696.00000000
Tempo por Loop, 16913.00000000
Tempo por Loop, 21623.00000000
Tempo por Loop, 17432.00000000
Tempo por Loop, 18122.00000000
Tempo por Loop, 17158.00000000
Tempo por Loop, 21438.00000000
Tempo por Loop, 18569.00000000
Tempo por Loop, 16637.00000000
Tempo por Loop, 20614.00000000
Tempo por Loop, 17018.00000000
Tempo por Loop, 20972.00000000
Tempo por Loop, 13671.00000000
Tempo por Loop, 12023.00000000
Tempo por Loop, 16399.00000000
Tempo por Loop, 12023.00000000
Tempo por Loop, 11551.00000000
Tempo por Loop, 22564.00000000
Tempo por Loop, 15571.00000000
Tempo por Loop, 13300.00000000
Tempo por Loop, 14387.00000000
Tempo por Loop, 13245.00000000
Tempo por Loop, 12490.00000000
Tempo por Loop, 14424.00000000
Tempo por Loop, 13231.00000000
Tempo por Loop, 12995.00000000
Tempo por Loop, 12373.00000000
Tempo por Loop, 15186.00000000
Tempo por Loop, 13244.00000000
Tempo por Loop, 22538.00000000
Tempo por Loop, 12444.00000000
Tempo por Loop, 12356.00000000
Tempo por Loop, 13657.00000000
