function,function,time_us
,time_us
Tempo por Loop, 41262.00000000
Tempo por Loop, 40099.00000000
Tempo por Loop, 50865.00000000
Tempo por Loop, 40589.00000000
Tempo por Loop, 40163.00000000
Tempo por Loop, 44020.00000000
Tempo por Loop, 39842.00000000
Tempo por Loop, 40633.00000000
Tempo por Loop, 42409.00000000
Tempo por Loop, 41123.00000000
Tempo por Loop, 43642.00000000
Tempo por Loop, 40187.00000000
Tempo por Loop, 43645.00000000
Tempo por Loop, 40106.00000000
Tempo por Loop, 43260.00000000
Tempo por Loop, 40184.00000000
Tempo por Loop, 42066.00000000
Tempo por Loop, 43101.00000000
Tempo por Loop, 40081.00000000
Tempo por Loop, 39820.00000000
Tempo por Loop, 42882.00000000
Tempo por Loop, 41853.00000000
Tempo por Loop, 40354.00000000
Tempo por Loop, 43029.00000000
Tempo por Loop, 40665.00000000
Tempo por Loop, 43194.00000000
Tempo por Loop, 43714.00000000
Tempo por Loop, 40929.00000000
Tempo por Loop, 40886.00000000
Tempo por Loop, 43168.00000000
Tempo por Loop, 41761.00000000
Tempo por Loop, 41930.00000000
Tempo por Loop, 43781.00000000
Tempo por Loop, 40778.00000000
Tempo por Loop, 41072.00000000
Tempo por Loop, 43209.00000000
Tempo por Loop, 40555.00000000
Tempo por Loop, 49541.00000000
Tempo por Loop, 42621.00000000
Tempo por Loop, 41085.00000000
Tempo por Loop, 40439.00000000
Tempo por Loop, 45197.00000000
Tempo por Loop, 41264.00000000
Tempo por Loop, 41392.00000000
Tempo por Loop, 44939.00000000
Tempo por Loop, 40286.00000000
Tempo por Loop, 41536.00000000
Tempo por Loop, 40843.00000000
Tempo por Loop, 43825.00000000
Tempo por Loop, 41139.00000000
Tempo por Loop, 41984.00000000
Tempo por Loop, 42460.00000000
Tempo por Loop, 39918.00000000
Tempo por Loop, 43794.00000000
Tempo por Loop, 40093.00000000
Tempo por Loop, 40975.00000000
Tempo por Loop, 42495.00000000
Tempo por Loop, 42031.00000000
Tempo por Loop, 40889.00000000
Tempo por Loop, 42847.00000000
Tempo por Loop, 41890.00000000
Tempo por Loop, 39688.00000000
Tempo por Loop, 41750.00000000
Tempo por Loop, 44865.00000000
Tempo por Loop, 39997.00000000
Tempo por Loop, 42526.00000000
Tempo por Loop, 41932.00000000
Tempo por Loop, 41133.00000000
Tempo por Loop, 41952.00000000
Tempo por Loop, 41864.00000000
Tempo por Loop, 43002.00000000
Tempo por Loop, 42068.00000000
Tempo por Loop, 41563.00000000
Tempo por Loop, 40796.00000000
Tempo por Loop, 41758.00000000
Tempo por Loop, 50647.00000000
Tempo por Loop, 44403.00000000
Tempo por Loop, 41279.00000000
Tempo por Loop, 42110.00000000
Tempo por Loop, 39679.00000000
Tempo por Loop, 41439.00000000
Tempo por Loop, 43499.00000000
Tempo por Loop, 39959.00000000
Tempo por Loop, 42884.00000000
Tempo por Loop, 44128.00000000
Tempo por Loop, 40647.00000000
Tempo por Loop, 41101.00000000
Tempo por Loop, 46116.00000000
Tempo por Loop, 41567.00000000
Tempo por Loop, 42335.00000000
Tempo por Loop, 41067.00000000
Tempo por Loop, 40741.00000000
Tempo por Loop, 49913.00000000
Tempo por Loop, 40588.00000000
Tempo por Loop, 41598.00000000
Tempo por Loop, 41069.00000000
Tempo por Loop, 42161.00000000
Tempo por Loop, 41578.00000000
Tempo por Loop, 41245.00000000
Tempo por Loop, 44079.00000000
Tempo por Loop, 41453.00000000
Tempo por Loop, 45051.00000000
Tempo por Loop, 46936.00000000
Tempo por Loop, 43209.00000000
Tempo por Loop, 44235.00000000
Tempo por Loop, 40166.00000000
Tempo por Loop, 40931.00000000
Tempo por Loop, 40267.00000000
Tempo por Loop, 45792.00000000
Tempo por Loop, 48626.00000000
Tempo por Loop, 45806.00000000
Tempo por Loop, 43408.00000000
Tempo por Loop, 40184.00000000
Tempo por Loop, 43268.00000000
Tempo por Loop, 40990.00000000
Tempo por Loop, 44310.00000000
Tempo por Loop, 39996.00000000
Tempo por Loop, 44282.00000000
Tempo por Loop, 44184.00000000
Tempo por Loop, 42464.00000000
Tempo por Loop, 41300.00000000
Tempo por Loop, 41920.00000000
Tempo por Loop, 40507.00000000
Tempo por Loop, 42396.00000000
Tempo por Loop, 42331.00000000
Tempo por Loop, 41749.00000000
Tempo por Loop, 40667.00000000
Tempo por Loop, 41123.00000000
Tempo por Loop, 40628.00000000
Tempo por Loop, 43323.00000000
Tempo por Loop, 41161.00000000
Tempo por Loop, 42957.00000000
Tempo por Loop, 39897.00000000
Tempo por Loop, 40525.00000000
Tempo por Loop, 45731.00000000
Tempo por Loop, 41916.00000000
Tempo por Loop, 41112.00000000
Tempo por Loop, 43516.00000000
Tempo por Loop, 42326.00000000
Tempo por Loop, 40018.00000000
Tempo por Loop, 42455.00000000
Tempo por Loop, 42276.00000000
Tempo por Loop, 41513.00000000
Tempo por Loop, 44654.00000000
Tempo por Loop, 39786.00000000
Tempo por Loop, 41209.00000000
Tempo por Loop, 46765.00000000
Tempo por Loop, 50095.00000000
Tempo por Loop, 41144.00000000
Tempo por Loop, 46119.00000000
Tempo por Loop, 44702.00000000
Tempo por Loop, 39904.00000000
Tempo por Loop, 40892.00000000
Tempo por Loop, 44707.00000000
Tempo por Loop, 41139.00000000
Tempo por Loop, 42112.00000000
Tempo por Loop, 41972.00000000
Tempo por Loop, 40949.00000000
Tempo por Loop, 41951.00000000
Tempo por Loop, 41059.00000000
Tempo por Loop, 41184.00000000
Tempo por Loop, 43380.00000000
Tempo por Loop, 46962.00000000
Tempo por Loop, 47640.00000000
Tempo por Loop, 39499.00000000
Tempo por Loop, 38908.00000000
Tempo por Loop, 37394.00000000
Tempo por Loop, 40173.00000000
Tempo por Loop, 37638.00000000
Tempo por Loop, 36738.00000000
Tempo por Loop, 38401.00000000
Tempo por Loop, 39436.00000000
Tempo por Loop, 37696.00000000
Tempo por Loop, 38474.00000000
Tempo por Loop, 37560.00000000
Tempo por Loop, 43361.00000000
Tempo por Loop, 42876.00000000
Tempo por Loop, 42833.00000000
Tempo por Loop, 37737.00000000
Tempo por Loop, 38132.00000000
Tempo por Loop, 36108.00000000
Tempo por Loop, 39326.00000000
Tempo por Loop, 40330.00000000
Tempo por Loop, 36159.00000000
Tempo por Loop, 37555.00000000
Tempo por Loop, 39105.00000000
Tempo por Loop, 37604.00000000
Tempo por Loop, 36215.00000000
Tempo por Loop, 38386.00000000
Tempo por Loop, 39353.00000000
Tempo por Loop, 36660.00000000
Tempo por Loop, 40600.00000000
Tempo por Loop, 36910.00000000
Tempo por Loop, 37218.00000000
Tempo por Loop, 39298.00000000
Tempo por Loop, 39202.00000000
Tempo por Loop, 39371.00000000
Tempo por Loop, 38203.00000000
Tempo por Loop, 38755.00000000
Tempo por Loop, 36533.00000000
Tempo por Loop, 39534.00000000
Tempo por Loop, 37263.00000000
Tempo por Loop, 47436.00000000
Tempo por Loop, 40129.00000000
Tempo por Loop, 37725.00000000
Tempo por Loop, 37544.00000000
Tempo por Loop, 38469.00000000
Tempo por Loop, 38324.00000000
Tempo por Loop, 36284.00000000
Tempo por Loop, 39264.00000000
Tempo por Loop, 37326.00000000
Tempo por Loop, 37669.00000000
Tempo por Loop, 40398.00000000
Tempo por Loop, 37534.00000000
Tempo por Loop, 38590.00000000
Tempo por Loop, 36083.00000000
Tempo por Loop, 39216.00000000
Tempo por Loop, 38065.00000000
Tempo por Loop, 37574.00000000
Tempo por Loop, 38138.00000000
Tempo por Loop, 46108.00000000
Tempo por Loop, 43358.00000000
Tempo por Loop, 41361.00000000
Tempo por Loop, 62355.00000000
Tempo por Loop, 42656.00000000
Tempo por Loop, 41816.00000000
Tempo por Loop, 41186.00000000
Tempo por Loop, 44800.00000000
Tempo por Loop, 39940.00000000
Tempo por Loop, 41228.00000000
Tempo por Loop, 42017.00000000
Tempo por Loop, 43107.00000000
Tempo por Loop, 40863.00000000
Tempo por Loop, 43404.00000000
Tempo por Loop, 41076.00000000
Tempo por Loop, 39854.00000000
Tempo por Loop, 44317.00000000
Tempo por Loop, 41118.00000000
Tempo por Loop, 39373.00000000
Tempo por Loop, 42179.00000000
Tempo por Loop, 42488.00000000
Tempo por Loop, 40653.00000000
Tempo por Loop, 43065.00000000
Tempo por Loop, 44033.00000000
Tempo por Loop, 40704.00000000
Tempo por Loop, 39591.00000000
Tempo por Loop, 43258.00000000
Tempo por Loop, 41797.00000000
Tempo por Loop, 42870.00000000
Tempo por Loop, 42873.00000000
Tempo por Loop, 41128.00000000
Tempo por Loop, 43268.00000000
Tempo por Loop, 40571.00000000
Tempo por Loop, 39901.00000000
Tempo por Loop, 65674.00000000
Tempo por Loop, 63313.00000000
Tempo por Loop, 59171.00000000
Tempo por Loop, 69271.00000000
Tempo por Loop, 48730.00000000
Tempo por Loop, 41830.00000000
Tempo por Loop, 43442.00000000
Tempo por Loop, 42805.00000000
Tempo por Loop, 42027.00000000
Tempo por Loop, 43018.00000000
Tempo por Loop, 42368.00000000
Tempo por Loop, 41766.00000000
Tempo por Loop, 42882.00000000
Tempo por Loop, 40485.00000000
Tempo por Loop, 41571.00000000
Tempo por Loop, 44094.00000000
Tempo por Loop, 40935.00000000
Tempo por Loop, 42213.00000000
Tempo por Loop, 40880.00000000
Tempo por Loop, 43580.00000000
Tempo por Loop, 42622.00000000
Tempo por Loop, 44241.00000000
Tempo por Loop, 41940.00000000
Tempo por Loop, 40632.00000000
Tempo por Loop, 42272.00000000
Tempo por Loop, 43010.00000000
Tempo por Loop, 43133.00000000
Tempo por Loop, 42022.00000000
Tempo por Loop, 44685.00000000
Tempo por Loop, 41616.00000000
Tempo por Loop, 43446.00000000
Tempo por Loop, 41294.00000000
Tempo por Loop, 40214.00000000
Tempo por Loop, 43643.00000000
Tempo por Loop, 41154.00000000
Tempo por Loop, 44263.00000000
Tempo por Loop, 42642.00000000
Tempo por Loop, 38915.00000000
Tempo por Loop, 37550.00000000
Tempo por Loop, 38634.00000000
Tempo por Loop, 39198.00000000
Tempo por Loop, 36634.00000000
Tempo por Loop, 40380.00000000
Tempo por Loop, 39894.00000000
Tempo por Loop, 37134.00000000
Tempo por Loop, 37102.00000000
Tempo por Loop, 41810.00000000
Tempo por Loop, 38584.00000000
Tempo por Loop, 45977.00000000
Tempo por Loop, 37639.00000000
Tempo por Loop, 38937.00000000
Tempo por Loop, 40435.00000000
Tempo por Loop, 36962.00000000
Tempo por Loop, 38442.00000000
Tempo por Loop, 39700.00000000
Tempo por Loop, 37212.00000000
Tempo por Loop, 39839.00000000
Tempo por Loop, 45816.00000000
Tempo por Loop, 37686.00000000
Tempo por Loop, 37348.00000000
Tempo por Loop, 39121.00000000
Tempo por Loop, 37811.00000000
Tempo por Loop, 42964.00000000
Tempo por Loop, 39657.00000000
Tempo por Loop, 37303.00000000
Tempo por Loop, 36269.00000000
Tempo por Loop, 40383.00000000
Tempo por Loop, 38066.00000000
Tempo por Loop, 37464.00000000
Tempo por Loop, 39694.00000000
Tempo por Loop, 37514.00000000
Tempo por Loop, 36382.00000000
Tempo por Loop, 41815.00000000
Tempo por Loop, 36530.00000000
Tempo por Loop, 37311.00000000
Tempo por Loop, 45419.00000000
Tempo por Loop, 53733.00000000
Tempo por Loop, 41540.00000000
Tempo por Loop, 55207.00000000
Tempo por Loop, 41632.00000000
Tempo por Loop, 39979.00000000
Tempo por Loop, 44169.00000000
Tempo por Loop, 45210.00000000
Tempo por Loop, 40011.00000000
Tempo por Loop, 44141.00000000
Tempo por Loop, 41712.00000000
Tempo por Loop, 41142.00000000
Tempo por Loop, 49164.00000000
Tempo por Loop, 45187.00000000
Tempo por Loop, 41292.00000000
Tempo por Loop, 42524.00000000
Tempo por Loop, 42534.00000000
Tempo por Loop, 40398.00000000
Tempo por Loop, 44244.00000000
Tempo por Loop, 42000.00000000
Tempo por Loop, 41620.00000000
Tempo por Loop, 43801.00000000
Tempo por Loop, 42602.00000000
Tempo por Loop, 40924.00000000
Tempo por Loop, 40463.00000000
Tempo por Loop, 43740.00000000
Tempo por Loop, 41031.00000000
Tempo por Loop, 43613.00000000
Tempo por Loop, 40783.00000000
Tempo por Loop, 41935.00000000
Tempo por Loop, 43315.00000000
Tempo por Loop, 41363.00000000
Tempo por Loop, 42083.00000000
Tempo por Loop, 42108.00000000
Tempo por Loop, 41421.00000000
Tempo por Loop, 41291.00000000
Tempo por Loop, 43683.00000000
Tempo por Loop, 40232.00000000
Tempo por Loop, 50979.00000000
Tempo por Loop, 43487.00000000
Tempo por Loop, 41848.00000000
Tempo por Loop, 42064.00000000
Tempo por Loop, 42021.00000000
Tempo por Loop, 44817.00000000
Tempo por Loop, 40368.00000000
Tempo por Loop, 44814.00000000
Tempo por Loop, 42276.00000000
Tempo por Loop, 40397.00000000
Tempo por Loop, 44749.00000000
Tempo por Loop, 41435.00000000
Tempo por Loop, 40727.00000000
Tempo por Loop, 38141.00000000
Tempo por Loop, 40030.00000000
Tempo por Loop, 38749.00000000
Tempo por Loop, 40125.00000000
Tempo por Loop, 37501.00000000
Tempo por Loop, 36705.00000000
Tempo por Loop, 39341.00000000
Tempo por Loop, 37179.00000000
Tempo por Loop, 37478.00000000
Tempo por Loop, 38879.00000000
Tempo por Loop, 40090.00000000
Tempo por Loop, 37734.00000000
Tempo por Loop, 38842.00000000
Tempo por Loop, 38845.00000000
Tempo por Loop, 36597.00000000
Tempo por Loop, 39927.00000000
Tempo por Loop, 37752.00000000
Tempo por Loop, 37297.00000000
Tempo por Loop, 41303.00000000
Tempo por Loop, 36750.00000000
Tempo por Loop, 37362.00000000
Tempo por Loop, 36333.00000000
Tempo por Loop, 43668.00000000
Tempo por Loop, 38582.00000000
Tempo por Loop, 36362.00000000
Tempo por Loop, 39475.00000000
Tempo por Loop, 37589.00000000
Tempo por Loop, 39433.00000000
Tempo por Loop, 36972.00000000
Tempo por Loop, 38155.00000000
Tempo por Loop, 38580.00000000
Tempo por Loop, 37850.00000000
Tempo por Loop, 37310.00000000
Tempo por Loop, 39600.00000000
Tempo por Loop, 39230.00000000
Tempo por Loop, 36667.00000000
Tempo por Loop, 39096.00000000
Tempo por Loop, 36802.00000000
Tempo por Loop, 37420.00000000
Tempo por Loop, 39650.00000000
Tempo por Loop, 38183.00000000
Tempo por Loop, 42943.00000000
Tempo por Loop, 40049.00000000
Tempo por Loop, 43599.00000000
Tempo por Loop, 40757.00000000
Tempo por Loop, 42533.00000000
Tempo por Loop, 42617.00000000
Tempo por Loop, 41445.00000000
Tempo por Loop, 42652.00000000
Tempo por Loop, 44166.00000000
Tempo por Loop, 41553.00000000
Tempo por Loop, 42740.00000000
Tempo por Loop, 47729.00000000
Tempo por Loop, 46934.00000000
Tempo por Loop, 41320.00000000
Tempo por Loop, 43145.00000000
Tempo por Loop, 40017.00000000
Tempo por Loop, 39687.00000000
Tempo por Loop, 37894.00000000
Tempo por Loop, 38371.00000000
Tempo por Loop, 38770.00000000
Tempo por Loop, 38890.00000000
Tempo por Loop, 50540.00000000
Tempo por Loop, 44438.00000000
Tempo por Loop, 59182.00000000
Tempo por Loop, 44368.00000000
Tempo por Loop, 41286.00000000
Tempo por Loop, 43556.00000000
Tempo por Loop, 38326.00000000
Tempo por Loop, 39076.00000000
Tempo por Loop, 38266.00000000
Tempo por Loop, 38995.00000000
Tempo por Loop, 39327.00000000
Tempo por Loop, 37528.00000000
Tempo por Loop, 39143.00000000
Tempo por Loop, 40296.00000000
Tempo por Loop, 37213.00000000
Tempo por Loop, 39201.00000000
Tempo por Loop, 39825.00000000
Tempo por Loop, 37142.00000000
Tempo por Loop, 38819.00000000
Tempo por Loop, 40036.00000000
Tempo por Loop, 38029.00000000
Tempo por Loop, 36832.00000000
Tempo por Loop, 39698.00000000
Tempo por Loop, 38183.00000000
Tempo por Loop, 36631.00000000
Tempo por Loop, 39546.00000000
Tempo por Loop, 39229.00000000
Tempo por Loop, 38031.00000000
Tempo por Loop, 40163.00000000
Tempo por Loop, 38315.00000000
Tempo por Loop, 37010.00000000
Tempo por Loop, 41150.00000000
Tempo por Loop, 37176.00000000
Tempo por Loop, 37709.00000000
Tempo por Loop, 50218.00000000
Tempo por Loop, 37404.00000000
Tempo por Loop, 38757.00000000
Tempo por Loop, 39490.00000000
Tempo por Loop, 38784.00000000
Tempo por Loop, 37266.00000000
Tempo por Loop, 40351.00000000
Tempo por Loop, 39322.00000000
Tempo por Loop, 36725.00000000
Tempo por Loop, 39082.00000000
Tempo por Loop, 38256.00000000
Tempo por Loop, 44240.00000000
Tempo por Loop, 38561.00000000
Tempo por Loop, 39072.00000000
Tempo por Loop, 39226.00000000
Tempo por Loop, 41513.00000000
Tempo por Loop, 38674.00000000
Tempo por Loop, 36902.00000000
Tempo por Loop, 39191.00000000
Tempo por Loop, 36231.00000000
Tempo por Loop, 37345.00000000
Tempo por Loop, 39145.00000000
Tempo por Loop, 36498.00000000
Tempo por Loop, 38317.00000000
Tempo por Loop, 36165.00000000
Tempo por Loop, 38813.00000000
Tempo por Loop, 41472.00000000
Tempo por Loop, 37983.00000000
Tempo por Loop, 40021.00000000
Tempo por Loop, 37973.00000000
Tempo por Loop, 38019.00000000
Tempo por Loop, 39375.00000000
Tempo por Loop, 38716.00000000
Tempo por Loop, 38501.00000000
Tempo por Loop, 37136.00000000
Tempo por Loop, 36752.00000000
Tempo por Loop, 37897.00000000
Tempo por Loop, 40130.00000000
Tempo por Loop, 36508.00000000
Tempo por Loop, 38642.00000000
Tempo por Loop, 38510.00000000
Tempo por Loop, 36982.00000000
Tempo por Loop, 39970.00000000
Tempo por Loop, 37572.00000000
Tempo por Loop, 37423.00000000
Tempo por Loop, 39349.00000000
Tempo por Loop, 40801.00000000
Tempo por Loop, 36269.00000000
Tempo por Loop, 40947.00000000
Tempo por Loop, 36623.00000000
Tempo por Loop, 46147.00000000
Tempo por Loop, 39624.00000000
Tempo por Loop, 43523.00000000
Tempo por Loop, 40619.00000000
Tempo por Loop, 41100.00000000
Tempo por Loop, 50866.00000000
Tempo por Loop, 40567.00000000
Tempo por Loop, 42265.00000000
Tempo por Loop, 43453.00000000
Tempo por Loop, 41451.00000000
Tempo por Loop, 40010.00000000
Tempo por Loop, 43944.00000000
Tempo por Loop, 42735.00000000
Tempo por Loop, 41813.00000000
Tempo por Loop, 42384.00000000
Tempo por Loop, 40255.00000000
Tempo por Loop, 43159.00000000
Tempo por Loop, 40286.00000000
Tempo por Loop, 41584.00000000
Tempo por Loop, 43339.00000000
Tempo por Loop, 40782.00000000
Tempo por Loop, 41935.00000000
Tempo por Loop, 40308.00000000
Tempo por Loop, 43679.00000000
Tempo por Loop, 41335.00000000
Tempo por Loop, 43277.00000000
Tempo por Loop, 40962.00000000
Tempo por Loop, 42471.00000000
Tempo por Loop, 42222.00000000
Tempo por Loop, 42611.00000000
Tempo por Loop, 54585.00000000
Tempo por Loop, 64033.00000000
Tempo por Loop, 42104.00000000
Tempo por Loop, 41371.00000000
Tempo por Loop, 42370.00000000
Tempo por Loop, 39642.00000000
Tempo por Loop, 41707.00000000
Tempo por Loop, 41473.00000000
Tempo por Loop, 41977.00000000
Tempo por Loop, 40853.00000000
Tempo por Loop, 41783.00000000
Tempo por Loop, 41830.00000000
Tempo por Loop, 39360.00000000
Tempo por Loop, 45700.00000000
Tempo por Loop, 41287.00000000
Tempo por Loop, 39587.00000000
Tempo por Loop, 44327.00000000
Tempo por Loop, 41216.00000000
Tempo por Loop, 40046.00000000
Tempo por Loop, 41710.00000000
Tempo por Loop, 40928.00000000
Tempo por Loop, 40583.00000000
Tempo por Loop, 39542.00000000
Tempo por Loop, 45159.00000000
Tempo por Loop, 40960.00000000
Tempo por Loop, 42065.00000000
Tempo por Loop, 41764.00000000
Tempo por Loop, 44454.00000000
Tempo por Loop, 42825.00000000
Tempo por Loop, 43211.00000000
Tempo por Loop, 47887.00000000
Tempo por Loop, 43198.00000000
Tempo por Loop, 42671.00000000
Tempo por Loop, 39485.00000000
Tempo por Loop, 41228.00000000
Tempo por Loop, 43621.00000000
Tempo por Loop, 40150.00000000
Tempo por Loop, 41125.00000000
Tempo por Loop, 42592.00000000
Tempo por Loop, 42144.00000000
Tempo por Loop, 42187.00000000
Tempo por Loop, 41622.00000000
Tempo por Loop, 41297.00000000
Tempo por Loop, 41185.00000000
Tempo por Loop, 44881.00000000
Tempo por Loop, 41321.00000000
Tempo por Loop, 48199.00000000
Tempo por Loop, 41774.00000000
Tempo por Loop, 41127.00000000
Tempo por Loop, 43322.00000000
Tempo por Loop, 39846.00000000
Tempo por Loop, 41546.00000000
Tempo por Loop, 42867.00000000
Tempo por Loop, 42387.00000000
Tempo por Loop, 39852.00000000
Tempo por Loop, 41974.00000000
Tempo por Loop, 43986.00000000
Tempo por Loop, 61497.00000000
Tempo por Loop, 57421.00000000
Tempo por Loop, 65739.00000000
Tempo por Loop, 59456.00000000
Tempo por Loop, 48590.00000000
Tempo por Loop, 41130.00000000
Tempo por Loop, 43265.00000000
Tempo por Loop, 42203.00000000
Tempo por Loop, 40096.00000000
Tempo por Loop, 41096.00000000
Tempo por Loop, 41594.00000000
Tempo por Loop, 42127.00000000
Tempo por Loop, 40913.00000000
Tempo por Loop, 42562.00000000
Tempo por Loop, 41133.00000000
Tempo por Loop, 40565.00000000
Tempo por Loop, 43098.00000000
Tempo por Loop, 37332.00000000
Tempo por Loop, 38379.00000000
Tempo por Loop, 36949.00000000
Tempo por Loop, 38402.00000000
Tempo por Loop, 37540.00000000
Tempo por Loop, 36221.00000000
Tempo por Loop, 39802.00000000
Tempo por Loop, 36890.00000000
Tempo por Loop, 37579.00000000
Tempo por Loop, 38947.00000000
Tempo por Loop, 36364.00000000
Tempo por Loop, 43995.00000000
Tempo por Loop, 38899.00000000
Tempo por Loop, 39005.00000000
Tempo por Loop, 36610.00000000
Tempo por Loop, 39234.00000000
Tempo por Loop, 39847.00000000
Tempo por Loop, 36039.00000000
Tempo por Loop, 39460.00000000
Tempo por Loop, 37798.00000000
Tempo por Loop, 39130.00000000
Tempo por Loop, 36710.00000000
Tempo por Loop, 38248.00000000
Tempo por Loop, 39337.00000000
Tempo por Loop, 36867.00000000
Tempo por Loop, 37317.00000000
Tempo por Loop, 36364.00000000
Tempo por Loop, 40490.00000000
Tempo por Loop, 42927.00000000
Tempo por Loop, 40681.00000000
Tempo por Loop, 37200.00000000
Tempo por Loop, 36357.00000000
Tempo por Loop, 41324.00000000
Tempo por Loop, 37738.00000000
Tempo por Loop, 37259.00000000
Tempo por Loop, 39290.00000000
Tempo por Loop, 37633.00000000
Tempo por Loop, 37279.00000000
Tempo por Loop, 39148.00000000
Tempo por Loop, 36595.00000000
Tempo por Loop, 40681.00000000
Tempo por Loop, 41269.00000000
Tempo por Loop, 42705.00000000
Tempo por Loop, 41620.00000000
Tempo por Loop, 42085.00000000
Tempo por Loop, 42372.00000000
Tempo por Loop, 39663.00000000
Tempo por Loop, 45533.00000000
Tempo por Loop, 43768.00000000
Tempo por Loop, 39934.00000000
Tempo por Loop, 41879.00000000
Tempo por Loop, 43941.00000000
Tempo por Loop, 41789.00000000
Tempo por Loop, 42660.00000000
Tempo por Loop, 42693.00000000
Tempo por Loop, 40978.00000000
Tempo por Loop, 46758.00000000
Tempo por Loop, 61360.00000000
Tempo por Loop, 42951.00000000
Tempo por Loop, 44239.00000000
Tempo por Loop, 47092.00000000
Tempo por Loop, 42484.00000000
Tempo por Loop, 43645.00000000
Tempo por Loop, 42434.00000000
Tempo por Loop, 41785.00000000
Tempo por Loop, 43953.00000000
Tempo por Loop, 41424.00000000
Tempo por Loop, 41007.00000000
Tempo por Loop, 51943.00000000
Tempo por Loop, 41896.00000000
Tempo por Loop, 41524.00000000
Tempo por Loop, 485252.00000000
Tempo por Loop, 38828.00000000
Tempo por Loop, 41973.00000000
Tempo por Loop, 39360.00000000
Tempo por Loop, 38045.00000000
Tempo por Loop, 36709.00000000
Tempo por Loop, 40475.00000000
Tempo por Loop, 39381.00000000
Tempo por Loop, 37977.00000000
Tempo por Loop, 41024.00000000
Tempo por Loop, 36544.00000000
Tempo por Loop, 37059.00000000
Tempo por Loop, 38456.00000000
Tempo por Loop, 37617.00000000
Tempo por Loop, 36607.00000000
Tempo por Loop, 40009.00000000
Tempo por Loop, 37651.00000000
Tempo por Loop, 36155.00000000
Tempo por Loop, 39226.00000000
Tempo por Loop, 36449.00000000
Tempo por Loop, 37069.00000000
Tempo por Loop, 38349.00000000
Tempo por Loop, 38669.00000000
Tempo por Loop, 38899.00000000
Tempo por Loop, 38189.00000000
Tempo por Loop, 37409.00000000
Tempo por Loop, 36491.00000000
Tempo por Loop, 40144.00000000
Tempo por Loop, 36290.00000000
Tempo por Loop, 37255.00000000
Tempo por Loop, 39002.00000000
Tempo por Loop, 36327.00000000
Tempo por Loop, 35887.00000000
Tempo por Loop, 37382.00000000
Tempo por Loop, 40002.00000000
Tempo por Loop, 37207.00000000
Tempo por Loop, 39372.00000000
Tempo por Loop, 37159.00000000
Tempo por Loop, 36021.00000000
Tempo por Loop, 38963.00000000
Tempo por Loop, 40303.00000000
Tempo por Loop, 38087.00000000
Tempo por Loop, 38573.00000000
Tempo por Loop, 39042.00000000
Tempo por Loop, 36561.00000000
Tempo por Loop, 39257.00000000
Tempo por Loop, 36848.00000000
Tempo por Loop, 37042.00000000
Tempo por Loop, 39024.00000000
Tempo por Loop, 36253.00000000
Tempo por Loop, 37138.00000000
Tempo por Loop, 38130.00000000
Tempo por Loop, 44528.00000000
Tempo por Loop, 37201.00000000
Tempo por Loop, 41487.00000000
Tempo por Loop, 37066.00000000
Tempo por Loop, 38076.00000000
Tempo por Loop, 37473.00000000
Tempo por Loop, 38314.00000000
Tempo por Loop, 37919.00000000
Tempo por Loop, 38631.00000000
Tempo por Loop, 37482.00000000
Tempo por Loop, 36341.00000000
Tempo por Loop, 39014.00000000
Tempo por Loop, 37262.00000000
Tempo por Loop, 36109.00000000
Tempo por Loop, 38188.00000000
Tempo por Loop, 37731.00000000
Tempo por Loop, 37025.00000000
Tempo por Loop, 39368.00000000
Tempo por Loop, 38856.00000000
Tempo por Loop, 37073.00000000
Tempo por Loop, 36496.00000000
Tempo por Loop, 38023.00000000
Tempo por Loop, 37085.00000000
Tempo por Loop, 39957.00000000
Tempo por Loop, 36547.00000000
Tempo por Loop, 36705.00000000
Tempo por Loop, 36793.00000000
Tempo por Loop, 37932.00000000
Tempo por Loop, 36520.00000000
Tempo por Loop, 39294.00000000
Tempo por Loop, 37148.00000000
Tempo por Loop, 36288.00000000
Tempo por Loop, 39584.00000000
Tempo por Loop, 38751.00000000
Tempo por Loop, 43305.00000000
Tempo por Loop, 49443.00000000
Tempo por Loop, 41333.00000000
Tempo por Loop, 41369.00000000
Tempo por Loop, 41984.00000000
Tempo por Loop, 41021.00000000
Tempo por Loop, 39492.00000000
Tempo por Loop, 43314.00000000
Tempo por Loop, 40514.00000000
Tempo por Loop, 41183.00000000
Tempo por Loop, 41223.00000000
Tempo por Loop, 42464.00000000
Tempo por Loop, 41414.00000000
Tempo por Loop, 42024.00000000
Tempo por Loop, 42737.00000000
Tempo por Loop, 47352.00000000
Tempo por Loop, 41127.00000000
Tempo por Loop, 43963.00000000
Tempo por Loop, 39554.00000000
Tempo por Loop, 43268.00000000
Tempo por Loop, 40497.00000000
Tempo por Loop, 48727.00000000
Tempo por Loop, 39320.00000000
Tempo por Loop, 38181.00000000
Tempo por Loop, 37782.00000000
Tempo por Loop, 38836.00000000
Tempo por Loop, 37565.00000000
Tempo por Loop, 36373.00000000
Tempo por Loop, 39346.00000000
Tempo por Loop, 36481.00000000
Tempo por Loop, 57377.00000000
Tempo por Loop, 52649.00000000
Tempo por Loop, 56466.00000000
Tempo por Loop, 50299.00000000
Tempo por Loop, 45790.00000000
