function,function,time_us
,time_us
Tempo por Loop, 11982.00000000
Tempo por Loop, 15427.00000000
Tempo por Loop, 12888.00000000
Tempo por Loop, 12287.00000000
Tempo por Loop, 14136.00000000
Tempo por Loop, 13303.00000000
Tempo por Loop, 15483.00000000
Tempo por Loop, 13274.00000000
Tempo por Loop, 11780.00000000
Tempo por Loop, 14437.00000000
Tempo por Loop, 13082.00000000
Tempo por Loop, 13459.00000000
Tempo por Loop, 14307.00000000
Tempo por Loop, 13405.00000000
Tempo por Loop, 12015.00000000
Tempo por Loop, 15451.00000000
Tempo por Loop, 12472.00000000
Tempo por Loop, 11925.00000000
Tempo por Loop, 14538.00000000
Tempo por Loop, 13676.00000000
Tempo por Loop, 12907.00000000
Tempo por Loop, 15452.00000000
Tempo por Loop, 11936.00000000
Tempo por Loop, 11650.00000000
Tempo por Loop, 20411.00000000
Tempo por Loop, 13358.00000000
Tempo por Loop, 12423.00000000
Tempo por Loop, 15717.00000000
Tempo por Loop, 13174.00000000
Tempo por Loop, 11882.00000000
Tempo por Loop, 20438.00000000
Tempo por Loop, 15656.00000000
Tempo por Loop, 13213.00000000
Tempo por Loop, 14214.00000000
Tempo por Loop, 13374.00000000
Tempo por Loop, 13601.00000000
Tempo por Loop, 12144.00000000
Tempo por Loop, 14538.00000000
Tempo por Loop, 13279.00000000
Tempo por Loop, 16422.00000000
Tempo por Loop, 13403.00000000
Tempo por Loop, 12266.00000000
Tempo por Loop, 12261.00000000
Tempo por Loop, 15390.00000000
Tempo por Loop, 13369.00000000
Tempo por Loop, 14591.00000000
Tempo por Loop, 13469.00000000
Tempo por Loop, 13497.00000000
Tempo por Loop, 12137.00000000
Tempo por Loop, 14350.00000000
Tempo por Loop, 13409.00000000
Tempo por Loop, 14508.00000000
Tempo por Loop, 14450.00000000
Tempo por Loop, 13401.00000000
Tempo por Loop, 15262.00000000
Tempo por Loop, 12312.00000000
Tempo por Loop, 11893.00000000
Tempo por Loop, 13390.00000000
Tempo por Loop, 15561.00000000
Tempo por Loop, 11864.00000000
Tempo por Loop, 13566.00000000
Tempo por Loop, 15487.00000000
Tempo por Loop, 12485.00000000
Tempo por Loop, 14451.00000000
Tempo por Loop, 12996.00000000
Tempo por Loop, 13951.00000000
Tempo por Loop, 11943.00000000
Tempo por Loop, 15257.00000000
Tempo por Loop, 11902.00000000
Tempo por Loop, 12866.00000000
Tempo por Loop, 14529.00000000
Tempo por Loop, 15149.00000000
Tempo por Loop, 14846.00000000
Tempo por Loop, 14278.00000000
Tempo por Loop, 12199.00000000
Tempo por Loop, 13479.00000000
Tempo por Loop, 14435.00000000
Tempo por Loop, 13334.00000000
Tempo por Loop, 19962.00000000
Tempo por Loop, 14741.00000000
Tempo por Loop, 13793.00000000
Tempo por Loop, 14671.00000000
Tempo por Loop, 13430.00000000
Tempo por Loop, 11968.00000000
Tempo por Loop, 15792.00000000
Tempo por Loop, 18877.00000000
Tempo por Loop, 12777.00000000
Tempo por Loop, 12903.00000000
Tempo por Loop, 15765.00000000
Tempo por Loop, 13620.00000000
Tempo por Loop, 13300.00000000
Tempo por Loop, 14657.00000000
Tempo por Loop, 14011.00000000
Tempo por Loop, 14930.00000000
Tempo por Loop, 14140.00000000
Tempo por Loop, 12652.00000000
Tempo por Loop, 13374.00000000
Tempo por Loop, 14626.00000000
Tempo por Loop, 13434.00000000
Tempo por Loop, 14755.00000000
Tempo por Loop, 13737.00000000
Tempo por Loop, 13295.00000000
Tempo por Loop, 14470.00000000
Tempo por Loop, 14206.00000000
Tempo por Loop, 14024.00000000
Tempo por Loop, 14621.00000000
Tempo por Loop, 13936.00000000
Tempo por Loop, 12270.00000000
Tempo por Loop, 15659.00000000
Tempo por Loop, 13582.00000000
Tempo por Loop, 12597.00000000
Tempo por Loop, 13374.00000000
Tempo por Loop, 14157.00000000
Tempo por Loop, 13337.00000000
Tempo por Loop, 14019.00000000
Tempo por Loop, 13198.00000000
Tempo por Loop, 11929.00000000
Tempo por Loop, 15822.00000000
Tempo por Loop, 13232.00000000
Tempo por Loop, 12466.00000000
Tempo por Loop, 15369.00000000
Tempo por Loop, 12198.00000000
Tempo por Loop, 13479.00000000
Tempo por Loop, 12296.00000000
Tempo por Loop, 15461.00000000
Tempo por Loop, 13155.00000000
Tempo por Loop, 12160.00000000
Tempo por Loop, 15354.00000000
Tempo por Loop, 12081.00000000
Tempo por Loop, 16100.00000000
Tempo por Loop, 12969.00000000
Tempo por Loop, 12180.00000000
Tempo por Loop, 14327.00000000
Tempo por Loop, 18219.00000000
Tempo por Loop, 16870.00000000
Tempo por Loop, 12384.00000000
Tempo por Loop, 15609.00000000
Tempo por Loop, 13385.00000000
Tempo por Loop, 12137.00000000
Tempo por Loop, 14451.00000000
Tempo por Loop, 13440.00000000
Tempo por Loop, 15669.00000000
Tempo por Loop, 13902.00000000
Tempo por Loop, 12458.00000000
Tempo por Loop, 15376.00000000
Tempo por Loop, 11988.00000000
Tempo por Loop, 13419.00000000
Tempo por Loop, 14390.00000000
Tempo por Loop, 13554.00000000
Tempo por Loop, 13843.00000000
Tempo por Loop, 13965.00000000
Tempo por Loop, 13209.00000000
Tempo por Loop, 12114.00000000
Tempo por Loop, 15901.00000000
Tempo por Loop, 17109.00000000
Tempo por Loop, 18357.00000000
Tempo por Loop, 12327.00000000
Tempo por Loop, 16315.00000000
Tempo por Loop, 12111.00000000
Tempo por Loop, 16598.00000000
Tempo por Loop, 13326.00000000
Tempo por Loop, 12383.00000000
Tempo por Loop, 15583.00000000
Tempo por Loop, 13838.00000000
Tempo por Loop, 114650.00000000
Tempo por Loop, 15015.00000000
Tempo por Loop, 13967.00000000
Tempo por Loop, 13335.00000000
Tempo por Loop, 14663.00000000
Tempo por Loop, 13372.00000000
Tempo por Loop, 13458.00000000
Tempo por Loop, 14570.00000000
Tempo por Loop, 12299.00000000
Tempo por Loop, 13243.00000000
Tempo por Loop, 15758.00000000
Tempo por Loop, 11825.00000000
Tempo por Loop, 13243.00000000
Tempo por Loop, 15218.00000000
Tempo por Loop, 12037.00000000
Tempo por Loop, 11903.00000000
Tempo por Loop, 15395.00000000
Tempo por Loop, 13312.00000000
Tempo por Loop, 11958.00000000
Tempo por Loop, 13327.00000000
Tempo por Loop, 24651.00000000
Tempo por Loop, 12690.00000000
Tempo por Loop, 14941.00000000
Tempo por Loop, 12565.00000000
Tempo por Loop, 19764.00000000
Tempo por Loop, 15542.00000000
Tempo por Loop, 14444.00000000
Tempo por Loop, 12544.00000000
Tempo por Loop, 16011.00000000
Tempo por Loop, 13501.00000000
Tempo por Loop, 12362.00000000
Tempo por Loop, 15830.00000000
Tempo por Loop, 13797.00000000
Tempo por Loop, 12248.00000000
Tempo por Loop, 12382.00000000
Tempo por Loop, 15899.00000000
Tempo por Loop, 13694.00000000
Tempo por Loop, 18973.00000000
Tempo por Loop, 17203.00000000
Tempo por Loop, 14469.00000000
Tempo por Loop, 14724.00000000
Tempo por Loop, 12614.00000000
Tempo por Loop, 17719.00000000
Tempo por Loop, 14724.00000000
Tempo por Loop, 12572.00000000
Tempo por Loop, 14002.00000000
Tempo por Loop, 11951.00000000
Tempo por Loop, 17092.00000000
Tempo por Loop, 16137.00000000
Tempo por Loop, 14551.00000000
Tempo por Loop, 14042.00000000
Tempo por Loop, 13340.00000000
Tempo por Loop, 15328.00000000
Tempo por Loop, 17991.00000000
Tempo por Loop, 12137.00000000
Tempo por Loop, 14449.00000000
Tempo por Loop, 16668.00000000
Tempo por Loop, 13595.00000000
Tempo por Loop, 16917.00000000
Tempo por Loop, 15862.00000000
Tempo por Loop, 13206.00000000
Tempo por Loop, 12021.00000000
Tempo por Loop, 13965.00000000
Tempo por Loop, 13059.00000000
Tempo por Loop, 14062.00000000
Tempo por Loop, 14203.00000000
Tempo por Loop, 13401.00000000
Tempo por Loop, 18524.00000000
Tempo por Loop, 12152.00000000
Tempo por Loop, 13365.00000000
Tempo por Loop, 14229.00000000
Tempo por Loop, 13564.00000000
Tempo por Loop, 12200.00000000
Tempo por Loop, 13363.00000000
Tempo por Loop, 14357.00000000
Tempo por Loop, 13195.00000000
Tempo por Loop, 12990.00000000
Tempo por Loop, 13836.00000000
Tempo por Loop, 18920.00000000
Tempo por Loop, 13511.00000000
Tempo por Loop, 14685.00000000
Tempo por Loop, 13378.00000000
Tempo por Loop, 12171.00000000
Tempo por Loop, 15663.00000000
Tempo por Loop, 12294.00000000
Tempo por Loop, 13786.00000000
Tempo por Loop, 15791.00000000
Tempo por Loop, 11999.00000000
Tempo por Loop, 15460.00000000
Tempo por Loop, 14018.00000000
Tempo por Loop, 12850.00000000
Tempo por Loop, 14148.00000000
Tempo por Loop, 14701.00000000
Tempo por Loop, 13745.00000000
Tempo por Loop, 14650.00000000
Tempo por Loop, 13780.00000000
Tempo por Loop, 13397.00000000
Tempo por Loop, 14380.00000000
Tempo por Loop, 13884.00000000
Tempo por Loop, 12321.00000000
Tempo por Loop, 13774.00000000
Tempo por Loop, 14209.00000000
Tempo por Loop, 13604.00000000
Tempo por Loop, 16552.00000000
Tempo por Loop, 12267.00000000
Tempo por Loop, 12481.00000000
Tempo por Loop, 15701.00000000
Tempo por Loop, 13165.00000000
Tempo por Loop, 12002.00000000
Tempo por Loop, 15544.00000000
Tempo por Loop, 13295.00000000
Tempo por Loop, 12062.00000000
Tempo por Loop, 14071.00000000
Tempo por Loop, 13851.00000000
Tempo por Loop, 13518.00000000
Tempo por Loop, 12041.00000000
Tempo por Loop, 15486.00000000
Tempo por Loop, 13809.00000000
Tempo por Loop, 14136.00000000
Tempo por Loop, 13796.00000000
Tempo por Loop, 18855.00000000
Tempo por Loop, 12544.00000000
Tempo por Loop, 14824.00000000
Tempo por Loop, 13550.00000000
Tempo por Loop, 15215.00000000
Tempo por Loop, 12432.00000000
Tempo por Loop, 13235.00000000
Tempo por Loop, 14161.00000000
Tempo por Loop, 13311.00000000
Tempo por Loop, 14372.00000000
Tempo por Loop, 14341.00000000
Tempo por Loop, 13787.00000000
Tempo por Loop, 12101.00000000
Tempo por Loop, 23159.00000000
Tempo por Loop, 13615.00000000
Tempo por Loop, 12103.00000000
Tempo por Loop, 13567.00000000
Tempo por Loop, 14116.00000000
Tempo por Loop, 13622.00000000
Tempo por Loop, 12237.00000000
Tempo por Loop, 15652.00000000
Tempo por Loop, 13598.00000000
Tempo por Loop, 14625.00000000
Tempo por Loop, 13856.00000000
Tempo por Loop, 12097.00000000
Tempo por Loop, 12351.00000000
Tempo por Loop, 15583.00000000
Tempo por Loop, 13702.00000000
Tempo por Loop, 13370.00000000
Tempo por Loop, 14578.00000000
Tempo por Loop, 13762.00000000
Tempo por Loop, 14393.00000000
Tempo por Loop, 13782.00000000
Tempo por Loop, 12402.00000000
Tempo por Loop, 15331.00000000
Tempo por Loop, 13336.00000000
Tempo por Loop, 12257.00000000
Tempo por Loop, 13322.00000000
Tempo por Loop, 14880.00000000
Tempo por Loop, 14129.00000000
Tempo por Loop, 12046.00000000
Tempo por Loop, 15630.00000000
Tempo por Loop, 13279.00000000
Tempo por Loop, 14073.00000000
Tempo por Loop, 13608.00000000
Tempo por Loop, 13224.00000000
Tempo por Loop, 15084.00000000
Tempo por Loop, 13236.00000000
Tempo por Loop, 11679.00000000
Tempo por Loop, 15421.00000000
Tempo por Loop, 12042.00000000
Tempo por Loop, 13139.00000000
Tempo por Loop, 14180.00000000
Tempo por Loop, 16536.00000000
Tempo por Loop, 13217.00000000
Tempo por Loop, 14493.00000000
Tempo por Loop, 13594.00000000
Tempo por Loop, 11947.00000000
Tempo por Loop, 15640.00000000
Tempo por Loop, 12996.00000000
Tempo por Loop, 11996.00000000
Tempo por Loop, 15966.00000000
Tempo por Loop, 11897.00000000
Tempo por Loop, 14278.00000000
Tempo por Loop, 14282.00000000
Tempo por Loop, 13926.00000000
Tempo por Loop, 12400.00000000
Tempo por Loop, 21099.00000000
Tempo por Loop, 13645.00000000
Tempo por Loop, 12751.00000000
Tempo por Loop, 12271.00000000
Tempo por Loop, 16080.00000000
Tempo por Loop, 13602.00000000
Tempo por Loop, 15674.00000000
Tempo por Loop, 12476.00000000
Tempo por Loop, 13636.00000000
Tempo por Loop, 14266.00000000
Tempo por Loop, 13742.00000000
Tempo por Loop, 12516.00000000
Tempo por Loop, 18817.00000000
Tempo por Loop, 13810.00000000
Tempo por Loop, 12166.00000000
Tempo por Loop, 15701.00000000
Tempo por Loop, 12068.00000000
Tempo por Loop, 13961.00000000
Tempo por Loop, 14225.00000000
Tempo por Loop, 13364.00000000
Tempo por Loop, 13415.00000000
Tempo por Loop, 20643.00000000
Tempo por Loop, 13463.00000000
Tempo por Loop, 12562.00000000
Tempo por Loop, 15829.00000000
Tempo por Loop, 13463.00000000
Tempo por Loop, 12382.00000000
Tempo por Loop, 13469.00000000
Tempo por Loop, 14406.00000000
Tempo por Loop, 13396.00000000
Tempo por Loop, 11825.00000000
Tempo por Loop, 15239.00000000
Tempo por Loop, 13279.00000000
Tempo por Loop, 17187.00000000
Tempo por Loop, 15935.00000000
Tempo por Loop, 12218.00000000
Tempo por Loop, 13112.00000000
Tempo por Loop, 13979.00000000
Tempo por Loop, 13725.00000000
Tempo por Loop, 14359.00000000
Tempo por Loop, 13931.00000000
Tempo por Loop, 13288.00000000
Tempo por Loop, 12009.00000000
Tempo por Loop, 14116.00000000
Tempo por Loop, 13511.00000000
Tempo por Loop, 13305.00000000
Tempo por Loop, 14255.00000000
Tempo por Loop, 13645.00000000
Tempo por Loop, 15821.00000000
Tempo por Loop, 11869.00000000
Tempo por Loop, 13432.00000000
Tempo por Loop, 13877.00000000
Tempo por Loop, 13178.00000000
Tempo por Loop, 18935.00000000
Tempo por Loop, 14738.00000000
Tempo por Loop, 13837.00000000
Tempo por Loop, 12116.00000000
Tempo por Loop, 15939.00000000
Tempo por Loop, 13324.00000000
Tempo por Loop, 12489.00000000
Tempo por Loop, 13443.00000000
Tempo por Loop, 14138.00000000
Tempo por Loop, 13261.00000000
Tempo por Loop, 13997.00000000
Tempo por Loop, 13423.00000000
Tempo por Loop, 13649.00000000
Tempo por Loop, 14303.00000000
Tempo por Loop, 13623.00000000
Tempo por Loop, 11988.00000000
Tempo por Loop, 15721.00000000
Tempo por Loop, 12307.00000000
Tempo por Loop, 13270.00000000
Tempo por Loop, 12322.00000000
Tempo por Loop, 15777.00000000
Tempo por Loop, 14055.00000000
Tempo por Loop, 12067.00000000
Tempo por Loop, 15658.00000000
Tempo por Loop, 12581.00000000
Tempo por Loop, 17688.00000000
Tempo por Loop, 17834.00000000
Tempo por Loop, 12284.00000000
Tempo por Loop, 20282.00000000
Tempo por Loop, 12218.00000000
Tempo por Loop, 16691.00000000
Tempo por Loop, 14181.00000000
Tempo por Loop, 13415.00000000
Tempo por Loop, 13166.00000000
Tempo por Loop, 12081.00000000
Tempo por Loop, 11904.00000000
Tempo por Loop, 15787.00000000
Tempo por Loop, 15800.00000000
Tempo por Loop, 13741.00000000
Tempo por Loop, 11893.00000000
Tempo por Loop, 13419.00000000
Tempo por Loop, 14467.00000000
Tempo por Loop, 13305.00000000
Tempo por Loop, 14504.00000000
Tempo por Loop, 13236.00000000
Tempo por Loop, 13195.00000000
Tempo por Loop, 14380.00000000
Tempo por Loop, 13401.00000000
Tempo por Loop, 12206.00000000
Tempo por Loop, 15484.00000000
Tempo por Loop, 12226.00000000
Tempo por Loop, 13397.00000000
Tempo por Loop, 14451.00000000
Tempo por Loop, 15417.00000000
Tempo por Loop, 18222.00000000
Tempo por Loop, 12432.00000000
Tempo por Loop, 15706.00000000
Tempo por Loop, 12327.00000000
Tempo por Loop, 15903.00000000
Tempo por Loop, 13319.00000000
Tempo por Loop, 12307.00000000
Tempo por Loop, 12237.00000000
Tempo por Loop, 16121.00000000
Tempo por Loop, 13711.00000000
Tempo por Loop, 14017.00000000
Tempo por Loop, 16602.00000000
Tempo por Loop, 17809.00000000
Tempo por Loop, 16763.00000000
Tempo por Loop, 21224.00000000
Tempo por Loop, 18778.00000000
Tempo por Loop, 19790.00000000
Tempo por Loop, 14690.00000000
Tempo por Loop, 14211.00000000
Tempo por Loop, 15840.00000000
Tempo por Loop, 12339.00000000
Tempo por Loop, 14987.00000000
Tempo por Loop, 13904.00000000
Tempo por Loop, 14839.00000000
Tempo por Loop, 13650.00000000
Tempo por Loop, 14668.00000000
Tempo por Loop, 22258.00000000
Tempo por Loop, 13974.00000000
Tempo por Loop, 14403.00000000
Tempo por Loop, 15299.00000000
Tempo por Loop, 12119.00000000
Tempo por Loop, 14717.00000000
Tempo por Loop, 13908.00000000
Tempo por Loop, 15177.00000000
Tempo por Loop, 14435.00000000
Tempo por Loop, 14121.00000000
Tempo por Loop, 12450.00000000
Tempo por Loop, 16688.00000000
Tempo por Loop, 13488.00000000
Tempo por Loop, 11963.00000000
Tempo por Loop, 14579.00000000
Tempo por Loop, 16877.00000000
Tempo por Loop, 21531.00000000
Tempo por Loop, 22882.00000000
Tempo por Loop, 21233.00000000
Tempo por Loop, 21280.00000000
Tempo por Loop, 14345.00000000
Tempo por Loop, 22224.00000000
Tempo por Loop, 13950.00000000
Tempo por Loop, 16352.00000000
Tempo por Loop, 12548.00000000
Tempo por Loop, 15098.00000000
Tempo por Loop, 15577.00000000
Tempo por Loop, 23075.00000000
Tempo por Loop, 12060.00000000
Tempo por Loop, 14272.00000000
Tempo por Loop, 13491.00000000
Tempo por Loop, 12341.00000000
Tempo por Loop, 16182.00000000
Tempo por Loop, 14187.00000000
Tempo por Loop, 12419.00000000
Tempo por Loop, 13596.00000000
Tempo por Loop, 14846.00000000
Tempo por Loop, 13537.00000000
Tempo por Loop, 13476.00000000
Tempo por Loop, 14182.00000000
Tempo por Loop, 13323.00000000
Tempo por Loop, 12340.00000000
Tempo por Loop, 15566.00000000
Tempo por Loop, 13511.00000000
Tempo por Loop, 12150.00000000
Tempo por Loop, 15616.00000000
Tempo por Loop, 12377.00000000
Tempo por Loop, 13235.00000000
Tempo por Loop, 14175.00000000
Tempo por Loop, 13300.00000000
Tempo por Loop, 13173.00000000
Tempo por Loop, 14062.00000000
Tempo por Loop, 13323.00000000
Tempo por Loop, 11981.00000000
Tempo por Loop, 15813.00000000
Tempo por Loop, 16752.00000000
Tempo por Loop, 11906.00000000
Tempo por Loop, 15317.00000000
Tempo por Loop, 19049.00000000
Tempo por Loop, 11859.00000000
Tempo por Loop, 14319.00000000
Tempo por Loop, 13202.00000000
Tempo por Loop, 12004.00000000
Tempo por Loop, 15365.00000000
Tempo por Loop, 13391.00000000
Tempo por Loop, 11741.00000000
Tempo por Loop, 15488.00000000
Tempo por Loop, 12372.00000000
Tempo por Loop, 13531.00000000
Tempo por Loop, 14292.00000000
Tempo por Loop, 14198.00000000
Tempo por Loop, 13287.00000000
Tempo por Loop, 14033.00000000
Tempo por Loop, 13257.00000000
Tempo por Loop, 11919.00000000
Tempo por Loop, 15306.00000000
Tempo por Loop, 13114.00000000
Tempo por Loop, 18170.00000000
Tempo por Loop, 15499.00000000
Tempo por Loop, 11571.00000000
Tempo por Loop, 13485.00000000
Tempo por Loop, 13900.00000000
Tempo por Loop, 20042.00000000
Tempo por Loop, 13597.00000000
Tempo por Loop, 13994.00000000
Tempo por Loop, 13276.00000000
Tempo por Loop, 14525.00000000
Tempo por Loop, 13648.00000000
Tempo por Loop, 12178.00000000
Tempo por Loop, 15485.00000000
Tempo por Loop, 13608.00000000
Tempo por Loop, 12034.00000000
Tempo por Loop, 14349.00000000
Tempo por Loop, 13392.00000000
Tempo por Loop, 13206.00000000
Tempo por Loop, 11962.00000000
Tempo por Loop, 15517.00000000
Tempo por Loop, 13455.00000000
Tempo por Loop, 14479.00000000
Tempo por Loop, 13872.00000000
Tempo por Loop, 19017.00000000
Tempo por Loop, 13758.00000000
Tempo por Loop, 12388.00000000
Tempo por Loop, 15851.00000000
Tempo por Loop, 13517.00000000
Tempo por Loop, 12217.00000000
Tempo por Loop, 16573.00000000
Tempo por Loop, 14449.00000000
Tempo por Loop, 13830.00000000
Tempo por Loop, 14314.00000000
Tempo por Loop, 14808.00000000
Tempo por Loop, 13741.00000000
Tempo por Loop, 12401.00000000
Tempo por Loop, 15890.00000000
Tempo por Loop, 13295.00000000
Tempo por Loop, 12357.00000000
Tempo por Loop, 15565.00000000
Tempo por Loop, 13349.00000000
Tempo por Loop, 12026.00000000
Tempo por Loop, 14212.00000000
Tempo por Loop, 13237.00000000
Tempo por Loop, 13356.00000000
Tempo por Loop, 14687.00000000
Tempo por Loop, 13582.00000000
Tempo por Loop, 11914.00000000
Tempo por Loop, 15613.00000000
Tempo por Loop, 12275.00000000
Tempo por Loop, 13464.00000000
Tempo por Loop, 13052.00000000
Tempo por Loop, 11765.00000000
Tempo por Loop, 15324.00000000
Tempo por Loop, 14223.00000000
Tempo por Loop, 14291.00000000
Tempo por Loop, 11956.00000000
Tempo por Loop, 15359.00000000
Tempo por Loop, 13128.00000000
Tempo por Loop, 11957.00000000
Tempo por Loop, 19941.00000000
Tempo por Loop, 12191.00000000
Tempo por Loop, 13219.00000000
Tempo por Loop, 12109.00000000
Tempo por Loop, 13335.00000000
Tempo por Loop, 15556.00000000
Tempo por Loop, 13368.00000000
Tempo por Loop, 12082.00000000
Tempo por Loop, 14068.00000000
Tempo por Loop, 15663.00000000
Tempo por Loop, 13196.00000000
Tempo por Loop, 12561.00000000
Tempo por Loop, 13338.00000000
Tempo por Loop, 13828.00000000
Tempo por Loop, 15941.00000000
Tempo por Loop, 14150.00000000
Tempo por Loop, 13458.00000000
Tempo por Loop, 12970.00000000
Tempo por Loop, 14381.00000000
Tempo por Loop, 13762.00000000
Tempo por Loop, 12078.00000000
Tempo por Loop, 15265.00000000
Tempo por Loop, 13682.00000000
Tempo por Loop, 12303.00000000
Tempo por Loop, 14378.00000000
Tempo por Loop, 14185.00000000
Tempo por Loop, 13354.00000000
Tempo por Loop, 12239.00000000
Tempo por Loop, 15576.00000000
Tempo por Loop, 13299.00000000
Tempo por Loop, 14096.00000000
Tempo por Loop, 13408.00000000
Tempo por Loop, 12300.00000000
Tempo por Loop, 15702.00000000
Tempo por Loop, 11927.00000000
Tempo por Loop, 12985.00000000
Tempo por Loop, 14200.00000000
Tempo por Loop, 13342.00000000
Tempo por Loop, 13136.00000000
Tempo por Loop, 14319.00000000
Tempo por Loop, 13218.00000000
Tempo por Loop, 11726.00000000
Tempo por Loop, 15096.00000000
Tempo por Loop, 13019.00000000
Tempo por Loop, 11639.00000000
Tempo por Loop, 13071.00000000
Tempo por Loop, 14150.00000000
Tempo por Loop, 13066.00000000
Tempo por Loop, 14061.00000000
Tempo por Loop, 13402.00000000
Tempo por Loop, 14132.00000000
Tempo por Loop, 11755.00000000
Tempo por Loop, 15461.00000000
Tempo por Loop, 12129.00000000
Tempo por Loop, 20546.00000000
Tempo por Loop, 13622.00000000
Tempo por Loop, 12246.00000000
Tempo por Loop, 15356.00000000
Tempo por Loop, 13271.00000000
Tempo por Loop, 12112.00000000
Tempo por Loop, 14288.00000000
Tempo por Loop, 13321.00000000
Tempo por Loop, 13290.00000000
Tempo por Loop, 17250.00000000
Tempo por Loop, 15718.00000000
Tempo por Loop, 11949.00000000
Tempo por Loop, 15748.00000000
Tempo por Loop, 11984.00000000
Tempo por Loop, 13353.00000000
Tempo por Loop, 12519.00000000
Tempo por Loop, 15519.00000000
Tempo por Loop, 13468.00000000
Tempo por Loop, 14288.00000000
Tempo por Loop, 13548.00000000
Tempo por Loop, 12152.00000000
Tempo por Loop, 15493.00000000
Tempo por Loop, 13587.00000000
Tempo por Loop, 12126.00000000
Tempo por Loop, 15385.00000000
Tempo por Loop, 12137.00000000
Tempo por Loop, 14636.00000000
Tempo por Loop, 12062.00000000
Tempo por Loop, 15205.00000000
Tempo por Loop, 13314.00000000
Tempo por Loop, 12026.00000000
Tempo por Loop, 15258.00000000
Tempo por Loop, 12010.00000000
Tempo por Loop, 12964.00000000
Tempo por Loop, 14032.00000000
Tempo por Loop, 13156.00000000
Tempo por Loop, 12965.00000000
Tempo por Loop, 13718.00000000
Tempo por Loop, 19263.00000000
Tempo por Loop, 12276.00000000
Tempo por Loop, 16408.00000000
Tempo por Loop, 12895.00000000
Tempo por Loop, 11752.00000000
Tempo por Loop, 15149.00000000
Tempo por Loop, 12152.00000000
Tempo por Loop, 12885.00000000
Tempo por Loop, 14017.00000000
Tempo por Loop, 13116.00000000
Tempo por Loop, 12884.00000000
Tempo por Loop, 14000.00000000
Tempo por Loop, 13352.00000000
Tempo por Loop, 11592.00000000
Tempo por Loop, 14981.00000000
Tempo por Loop, 17310.00000000
Tempo por Loop, 11953.00000000
Tempo por Loop, 15605.00000000
Tempo por Loop, 12414.00000000
Tempo por Loop, 16432.00000000
Tempo por Loop, 14547.00000000
Tempo por Loop, 13909.00000000
Tempo por Loop, 12338.00000000
Tempo por Loop, 15976.00000000
Tempo por Loop, 13715.00000000
Tempo por Loop, 12164.00000000
Tempo por Loop, 15742.00000000
Tempo por Loop, 12747.00000000
Tempo por Loop, 13674.00000000
Tempo por Loop, 14232.00000000
Tempo por Loop, 13487.00000000
Tempo por Loop, 12914.00000000
Tempo por Loop, 14186.00000000
Tempo por Loop, 13737.00000000
Tempo por Loop, 12224.00000000
Tempo por Loop, 15352.00000000
Tempo por Loop, 13283.00000000
Tempo por Loop, 12255.00000000
Tempo por Loop, 15779.00000000
Tempo por Loop, 12555.00000000
Tempo por Loop, 13545.00000000
Tempo por Loop, 14402.00000000
Tempo por Loop, 14601.00000000
Tempo por Loop, 15796.00000000
Tempo por Loop, 13444.00000000
Tempo por Loop, 12285.00000000
Tempo por Loop, 14331.00000000
Tempo por Loop, 13519.00000000
Tempo por Loop, 12369.00000000
Tempo por Loop, 15364.00000000
Tempo por Loop, 13352.00000000
Tempo por Loop, 11945.00000000
Tempo por Loop, 15953.00000000
Tempo por Loop, 12263.00000000
Tempo por Loop, 13153.00000000
Tempo por Loop, 13300.00000000
Tempo por Loop, 14325.00000000
Tempo por Loop, 13063.00000000
Tempo por Loop, 15403.00000000
Tempo por Loop, 13820.00000000
Tempo por Loop, 12222.00000000
Tempo por Loop, 13568.00000000
Tempo por Loop, 13145.00000000
Tempo por Loop, 13783.00000000
Tempo por Loop, 13292.00000000
Tempo por Loop, 11728.00000000
Tempo por Loop, 16580.00000000
Tempo por Loop, 16011.00000000
Tempo por Loop, 12550.00000000
Tempo por Loop, 19080.00000000
Tempo por Loop, 12565.00000000
Tempo por Loop, 13561.00000000
Tempo por Loop, 23279.00000000
Tempo por Loop, 12548.00000000
Tempo por Loop, 12140.00000000
Tempo por Loop, 15901.00000000
Tempo por Loop, 12421.00000000
Tempo por Loop, 13236.00000000
Tempo por Loop, 14406.00000000
Tempo por Loop, 16239.00000000
Tempo por Loop, 13965.00000000
Tempo por Loop, 11900.00000000
Tempo por Loop, 15676.00000000
Tempo por Loop, 13640.00000000
Tempo por Loop, 12247.00000000
Tempo por Loop, 13583.00000000
Tempo por Loop, 12426.00000000
Tempo por Loop, 15834.00000000
Tempo por Loop, 15915.00000000
Tempo por Loop, 12387.00000000
Tempo por Loop, 13512.00000000
Tempo por Loop, 12200.00000000
Tempo por Loop, 12250.00000000
Tempo por Loop, 15698.00000000
Tempo por Loop, 15895.00000000
Tempo por Loop, 14552.00000000
Tempo por Loop, 12305.00000000
Tempo por Loop, 15209.00000000
Tempo por Loop, 12211.00000000
Tempo por Loop, 13517.00000000
Tempo por Loop, 14186.00000000
Tempo por Loop, 13332.00000000
Tempo por Loop, 13068.00000000
Tempo por Loop, 14126.00000000
Tempo por Loop, 13221.00000000
Tempo por Loop, 11778.00000000
Tempo por Loop, 15488.00000000
Tempo por Loop, 13416.00000000
Tempo por Loop, 11918.00000000
